癤�Area	Line	Station	Date(YYYY-MM-DD)	Latitude	Longitude	Vertical change chart	Depth(m)	Water Temperature(℃)	T QC flag	Salinity(psu)	S QC flag	DO(ml/L)	D QC flag	QC Level	PO４(μmol/L)	NO２(μmol/L)	NO３(μmol/L)	SiO２(μmol/L)	pH	Water Transparency(m)	Baro(hPa)	Research Vessel
South Sea	205	01	2024-06-18 05:04	34.3717	127.8083	Chart	30	16.4	2	33.83	2		2	0								TAMGU 8
South Sea	205	01	2024-06-18 05:04	34.3717	127.8083	Chart	50	15.0	2	34.21	2		2	0								TAMGU 8
South Sea	205	02	2024-02-26 21:52	34.25	127.8683	Chart	0	15.0	2	34.48	2		2	0								TAMGU 21
South Sea	205	02	2024-02-26 21:52	34.25	127.8683	Chart	10	15.0	2	34.48	2		2	0								TAMGU 21
South Sea	205	02	2024-02-26 21:52	34.25	127.8683	Chart	20	15.0	2	34.48	2		2	0								TAMGU 21
South Sea	205	02	2024-02-26 21:52	34.25	127.8683	Chart	30	15.0	2	34.48	2		2	0								TAMGU 21
South Sea	205	02	2024-02-26 21:52	34.25	127.8683	Chart	50	14.9	2	34.48	2		2	0								TAMGU 21
South Sea	205	02	2024-04-05 23:49	34.25	127.8683	Chart	0	14.7	2	34.03	2		2	0								TAMGU 21
South Sea	205	02	2024-04-05 23:49	34.25	127.8683	Chart	10	14.7	2	34.32	2		2	0								TAMGU 21
South Sea	205	02	2024-04-05 23:49	34.25	127.8683	Chart	20	14.7	2	34.32	2		2	0								TAMGU 21
South Sea	205	02	2024-04-05 23:49	34.25	127.8683	Chart	30	14.6	2	34.30	2		2	0								TAMGU 21
South Sea	205	02	2024-04-05 23:49	34.25	127.8683	Chart	50	13.6	2	34.32	2		2	0								TAMGU 21
South Sea	205	02	2024-06-18 05:57	34.25	127.8683	Chart	0	21.7	2	33.59	2		2	0						3		TAMGU 8
South Sea	205	02	2024-06-18 05:57	34.25	127.8683	Chart	10	19.0	2	33.62	2		2	0						3		TAMGU 8
South Sea	205	02	2024-06-18 05:57	34.25	127.8683	Chart	20	17.5	2	33.71	2		2	0						3		TAMGU 8
South Sea	205	02	2024-06-18 05:57	34.25	127.8683	Chart	30	16.5	2	33.76	2		2	0						3		TAMGU 8
South Sea	205	02	2024-06-18 05:57	34.25	127.8683	Chart	50	15.1	2	34.30	2		2	0						3		TAMGU 8
South Sea	205	03	2024-02-26 20:40	34.0917	127.9483	Chart	0	15.4	2	34.50	2		2	0								TAMGU 21
South Sea	205	03	2024-02-26 20:40	34.0917	127.9483	Chart	10	15.4	2	34.50	2		2	0								TAMGU 21
South Sea	205	03	2024-02-26 20:40	34.0917	127.9483	Chart	20	15.4	2	34.50	2		2	0								TAMGU 21
South Sea	205	03	2024-02-26 20:40	34.0917	127.9483	Chart	30	15.4	2	34.50	2		2	0								TAMGU 21
South Sea	205	03	2024-02-26 20:40	34.0917	127.9483	Chart	50	15.3	2	34.50	2		2	0								TAMGU 21
South Sea	205	03	2024-02-26 20:40	34.0917	127.9483	Chart	75	12.1	2	34.14	2		2	0								TAMGU 21
South Sea	205	03	2024-04-01 19:50	34.0917	127.9483	Chart	0	15.5	2	34.43	2		2	0								TAMGU 21
South Sea	205	03	2024-04-01 19:50	34.0917	127.9483	Chart	10	15.0	2	34.39	2		2	0								TAMGU 21
South Sea	205	03	2024-04-01 19:50	34.0917	127.9483	Chart	20	14.3	2	34.36	2		2	0								TAMGU 21
South Sea	205	03	2024-04-01 19:50	34.0917	127.9483	Chart	30	14.2	2	34.35	2		2	0								TAMGU 21
South Sea	205	03	2024-04-01 19:50	34.0917	127.9483	Chart	50	13.9	2	34.32	2		2	0								TAMGU 21
South Sea	205	03	2024-04-01 19:50	34.0917	127.9483	Chart	75	13.5	2	34.30	2		2	0								TAMGU 21
South Sea	205	03	2024-06-18 06:53	34.0917	127.9483	Chart	0	20.5	2	33.62	2		2	0						8		TAMGU 8
South Sea	205	03	2024-06-18 06:53	34.0917	127.9483	Chart	10	18.2	2	33.64	2		2	0						8		TAMGU 8
South Sea	205	03	2024-06-18 06:53	34.0917	127.9483	Chart	20	15.8	2	33.74	2		2	0						8		TAMGU 8
South Sea	205	03	2024-06-18 06:53	34.0917	127.9483	Chart	30	15.1	2	33.77	2		2	0						8		TAMGU 8
South Sea	205	03	2024-06-18 06:53	34.0917	127.9483	Chart	50	14.8	2	34.23	2		2	0						8		TAMGU 8
South Sea	205	03	2024-06-18 06:53	34.0917	127.9483	Chart	75	15.0	2	34.38	2		2	0						8		TAMGU 8
South Sea	205	04	2024-02-25 21:05	33.8583	128.05	Chart	0	16.2	2	33.89	2		2	0								TAMGU 21
South Sea	205	04	2024-02-25 21:05	33.8583	128.05	Chart	10	16.2	2	34.54	2		2	0								TAMGU 21
South Sea	205	04	2024-02-25 21:05	33.8583	128.05	Chart	20	16.2	2	34.54	2		2	0								TAMGU 21
South Sea	205	04	2024-02-25 21:05	33.8583	128.05	Chart	30	16.2	2	34.54	2		2	0								TAMGU 21
South Sea	205	04	2024-02-25 21:05	33.8583	128.05	Chart	50	16.2	2	34.54	2		2	0								TAMGU 21
South Sea	205	04	2024-02-25 21:05	33.8583	128.05	Chart	75	16.2	2	34.54	2		2	0								TAMGU 21
South Sea	205	04	2024-02-25 21:05	33.8583	128.05	Chart	100	14.4	2	34.38	2		2	0								TAMGU 21
South Sea	205	04	2024-04-01 21:45	33.8583	128.05	Chart	0	16.9	2	34.58	2		2	0								TAMGU 21
South Sea	205	04	2024-04-01 21:45	33.8583	128.05	Chart	10	16.7	2	34.56	2		2	0								TAMGU 21
South Sea	205	04	2024-04-01 21:45	33.8583	128.05	Chart	20	16.5	2	34.56	2		2	0								TAMGU 21
South Sea	205	04	2024-04-01 21:45	33.8583	128.05	Chart	30	16.5	2	34.56	2		2	0								TAMGU 21
South Sea	205	04	2024-04-01 21:45	33.8583	128.05	Chart	50	16.4	2	34.56	2		2	0								TAMGU 21
South Sea	205	04	2024-04-01 21:45	33.8583	128.05	Chart	75	16.4	2	34.56	2		2	0								TAMGU 21
South Sea	205	04	2024-06-18 08:14	33.8583	128.05	Chart	0	22.9	2	32.48	2		2	0						10		TAMGU 8
South Sea	205	04	2024-06-18 08:14	33.8583	128.05	Chart	10	22.7	2	32.46	2		2	0						10		TAMGU 8
South Sea	205	04	2024-06-18 08:14	33.8583	128.05	Chart	20	20.6	2	33.24	2		2	0						10		TAMGU 8
South Sea	205	04	2024-06-18 08:14	33.8583	128.05	Chart	30	18.8	2	33.78	2		2	0						10		TAMGU 8
South Sea	205	04	2024-06-18 08:14	33.8583	128.05	Chart	50	16.3	2	34.08	2		2	0						10		TAMGU 8
South Sea	205	04	2024-06-18 08:14	33.8583	128.05	Chart	75	15.9	2	34.31	2		2	0						10		TAMGU 8
South Sea	205	05	2024-02-25 17:18	33.6217	128.1533	Chart	0	16.2	2	34.54	2		2	0								TAMGU 21
South Sea	205	05	2024-02-25 17:18	33.6217	128.1533	Chart	10	16.2	2	34.54	2		2	0								TAMGU 21
South Sea	205	05	2024-02-25 17:18	33.6217	128.1533	Chart	20	16.2	2	34.54	2		2	0								TAMGU 21
South Sea	205	05	2024-02-25 17:18	33.6217	128.1533	Chart	30	16.2	2	34.54	2		2	0								TAMGU 21
South Sea	205	05	2024-02-25 17:18	33.6217	128.1533	Chart	50	16.3	2	34.54	2		2	0								TAMGU 21
South Sea	205	05	2024-02-25 17:18	33.6217	128.1533	Chart	75	16.2	2	34.55	2		2	0								TAMGU 21
South Sea	205	05	2024-02-25 17:18	33.6217	128.1533	Chart	100	16.2	2	34.54	2		2	0								TAMGU 21
South Sea	205	05	2024-04-01 23:22	33.6217	128.1533	Chart	0	17.0	2	34.57	2		2	0								TAMGU 21
South Sea	205	05	2024-04-01 23:22	33.6217	128.1533	Chart	10	17.0	2	34.56	2		2	0								TAMGU 21
South Sea	205	05	2024-04-01 23:22	33.6217	128.1533	Chart	20	16.7	2	34.56	2		2	0								TAMGU 21
South Sea	205	05	2024-04-01 23:22	33.6217	128.1533	Chart	30	16.7	2	34.56	2		2	0								TAMGU 21
South Sea	205	05	2024-04-01 23:22	33.6217	128.1533	Chart	50	16.7	2	34.56	2		2	0								TAMGU 21
South Sea	205	05	2024-04-01 23:22	33.6217	128.1533	Chart	75	16.7	2	34.56	2		2	0								TAMGU 21
South Sea	205	05	2024-04-01 23:22	33.6217	128.1533	Chart	100	16.3	2	34.56	2		2	0								TAMGU 21
South Sea	205	05	2024-06-18 09:38	33.6217	128.1533	Chart	0	23.4	2	32.76	2		2	0						11		TAMGU 8
South Sea	205	05	2024-06-18 09:38	33.6217	128.1533	Chart	10	23.4	2	32.90	2		2	0						11		TAMGU 8
South Sea	205	05	2024-06-18 09:38	33.6217	128.1533	Chart	20	22.2	2	33.21	2		2	0						11		TAMGU 8
South Sea	205	05	2024-06-18 09:38	33.6217	128.1533	Chart	30	21.4	2	33.69	2		2	0						11		TAMGU 8
South Sea	205	05	2024-06-18 09:38	33.6217	128.1533	Chart	50	18.4	2	34.01	2		2	0						11		TAMGU 8
South Sea	205	05	2024-06-18 09:38	33.6217	128.1533	Chart	75	15.9	2	34.06	2		2	0						11		TAMGU 8
South Sea	205	05	2024-06-18 09:38	33.6217	128.1533	Chart	100	15.4	2	34.12	2		2	0						11		TAMGU 8
South Sea	206	00	2024-02-26 15:36	34.6333	128.4167	Chart	0	13.8	2	34.40	2		2	0						13		TAMGU 21
South Sea	206	00	2024-02-26 15:36	34.6333	128.4167	Chart	10	13.5	2	34.37	2		2	0						13		TAMGU 21
South Sea	206	00	2024-02-26 15:36	34.6333	128.4167	Chart	20	12.6	2	34.24	2		2	0						13		TAMGU 21
South Sea	206	00	2024-02-26 15:36	34.6333	128.4167	Chart	30	12.5	2	34.23	2		2	0						13		TAMGU 21
South Sea	206	00	2024-04-05 18:48	34.6333	128.4167	Chart	0	13.3	2	34.15	2		2	0						8		TAMGU 21
South Sea	206	00	2024-04-05 18:48	34.6333	128.4167	Chart	10	13.3	2	34.14	2		2	0						8		TAMGU 21
South Sea	206	00	2024-04-05 18:48	34.6333	128.4167	Chart	20	12.9	2	34.09	2		2	0						8		TAMGU 21
South Sea	206	00	2024-04-05 18:48	34.6333	128.4167	Chart	30	12.5	2	34.03	2		2	0						8		TAMGU 21
South Sea	206	00	2024-06-20 12:25	34.6333	128.4167	Chart	0	21.0	2	33.65	2		2	0						9		TAMGU 8
South Sea	206	00	2024-06-20 12:25	34.6333	128.4167	Chart	10	19.7	2	33.76	2		2	0						9		TAMGU 8
South Sea	206	00	2024-06-20 12:25	34.6333	128.4167	Chart	20	19.1	2	33.78	2		2	0						9		TAMGU 8
South Sea	206	00	2024-06-20 12:25	34.6333	128.4167	Chart	30	17.5	2	33.93	2		2	0						9		TAMGU 8
South Sea	206	01	2024-02-26 14:31	34.5917	128.575	Chart	0	14.4	2	34.44	2		2	0						11		TAMGU 21
South Sea	206	01	2024-02-26 14:31	34.5917	128.575	Chart	10	14.4	2	34.44	2		2	0						11		TAMGU 21
South Sea	206	01	2024-02-26 14:31	34.5917	128.575	Chart	20	14.2	2	34.42	2		2	0						11		TAMGU 21
South Sea	206	01	2024-02-26 14:31	34.5917	128.575	Chart	30	13.6	2	34.36	2		2	0						11		TAMGU 21
South Sea	206	01	2024-02-26 14:31	34.5917	128.575	Chart	50	13.4	2	34.34	2		2	0						11		TAMGU 21
South Sea	206	01	2024-04-05 17:40	34.5917	128.575	Chart	0	14.9	2	34.39	2		2	0						7		TAMGU 21
South Sea	206	01	2024-04-05 17:40	34.5917	128.575	Chart	10	14.9	2	34.39	2		2	0						7		TAMGU 21
South Sea	206	01	2024-04-05 17:40	34.5917	128.575	Chart	20	14.8	2	34.38	2		2	0						7		TAMGU 21
South Sea	206	01	2024-04-05 17:40	34.5917	128.575	Chart	30	14.5	2	34.35	2		2	0						7		TAMGU 21
South Sea	206	01	2024-04-05 17:40	34.5917	128.575	Chart	50	14.1	2	34.31	2		2	0						7		TAMGU 21
South Sea	206	01	2024-06-20 13:10	34.5917	128.575	Chart	0	21.4	2	33.64	2		2	0						9		TAMGU 8
South Sea	206	01	2024-06-20 13:10	34.5917	128.575	Chart	10	19.4	2	33.76	2		2	0						9		TAMGU 8
South Sea	206	01	2024-06-20 13:10	34.5917	128.575	Chart	20	17.3	2	33.98	2		2	0						9		TAMGU 8
South Sea	206	01	2024-06-20 13:10	34.5917	128.575	Chart	30	15.4	2	34.14	2		2	0						9		TAMGU 8
South Sea	206	01	2024-06-20 13:10	34.5917	128.575	Chart	50	15.3	2	34.16	2		2	0						9		TAMGU 8
South Sea	206	02	2024-02-26 13:42	34.4933	128.6867	Chart	0	14.5	2	34.46	2		2	0						15		TAMGU 21
South Sea	206	02	2024-02-26 13:42	34.4933	128.6867	Chart	10	14.5	2	34.46	2		2	0						15		TAMGU 21
South Sea	206	02	2024-02-26 13:42	34.4933	128.6867	Chart	20	14.5	2	34.46	2		2	0						15		TAMGU 21
South Sea	206	02	2024-02-26 13:42	34.4933	128.6867	Chart	30	14.5	2	34.46	2		2	0						15		TAMGU 21
South Sea	206	02	2024-02-26 13:42	34.4933	128.6867	Chart	50	14.5	2	34.45	2		2	0						15		TAMGU 21
South Sea	206	02	2024-04-02 10:10	34.4933	128.6867	Chart	0	15.5	2	34.50	2		2	0						10		TAMGU 21
South Sea	206	02	2024-04-02 10:10	34.4933	128.6867	Chart	10	15.3	2	34.49	2		2	0						10		TAMGU 21
South Sea	206	02	2024-04-02 10:10	34.4933	128.6867	Chart	20	15.2	2	34.48	2		2	0						10		TAMGU 21
South Sea	206	02	2024-04-02 10:10	34.4933	128.6867	Chart	30	15.1	2	34.47	2		2	0						10		TAMGU 21
South Sea	206	02	2024-04-02 10:10	34.4933	128.6867	Chart	50	13.4	2	34.37	2		2	0						10		TAMGU 21
South Sea	206	02	2024-06-20 14:06	34.4933	128.6867	Chart	0	22.5	2	33.59	2		2	0						7		TAMGU 8
South Sea	206	02	2024-06-20 14:06	34.4933	128.6867	Chart	10	21.7	2	33.63	2		2	0						7		TAMGU 8
South Sea	206	02	2024-06-20 14:06	34.4933	128.6867	Chart	20	18.1	2	33.79	2		2	0						7		TAMGU 8
South Sea	206	02	2024-06-20 14:06	34.4933	128.6867	Chart	30	16.6	2	33.88	2		2	0						7		TAMGU 8
South Sea	206	02	2024-06-20 14:06	34.4933	128.6867	Chart	50	15.0	2	34.34	2		2	0						7		TAMGU 8
South Sea	206	03	2024-02-26 01:57	34.3733	128.8283	Chart	0	13.7	2	34.38	2		2	0								TAMGU 21
South Sea	206	03	2024-02-26 01:57	34.3733	128.8283	Chart	10	13.8	2	34.38	2		2	0								TAMGU 21
South Sea	206	03	2024-02-26 01:57	34.3733	128.8283	Chart	20	13.8	2	34.38	2		2	0								TAMGU 21
South Sea	206	03	2024-02-26 01:57	34.3733	128.8283	Chart	30	13.8	2	34.38	2		2	0								TAMGU 21
South Sea	206	03	2024-02-26 01:57	34.3733	128.8283	Chart	50	13.8	2	34.38	2		2	0								TAMGU 21
South Sea	206	03	2024-02-26 01:57	34.3733	128.8283	Chart	75	13.7	2	34.39	2		2	0								TAMGU 21
South Sea	206	03	2024-02-26 01:57	34.3733	128.8283	Chart	100	12.4	2	34.20	2		2	0								TAMGU 21
South Sea	206	03	2024-04-02 07:28	34.3733	128.8283	Chart	0	14.9	2	34.41	2		2	0								TAMGU 21
South Sea	206	03	2024-04-02 07:28	34.3733	128.8283	Chart	10	14.8	2	34.41	2		2	0								TAMGU 21
South Sea	206	03	2024-04-02 07:28	34.3733	128.8283	Chart	20	14.6	2	34.39	2		2	0								TAMGU 21
South Sea	206	03	2024-04-02 07:28	34.3733	128.8283	Chart	30	14.3	2	34.41	2		2	0								TAMGU 21
South Sea	206	03	2024-04-02 07:28	34.3733	128.8283	Chart	50	13.9	2	34.38	2		2	0								TAMGU 21
South Sea	206	03	2024-04-02 07:28	34.3733	128.8283	Chart	75	12.7	2	34.31	2		2	0								TAMGU 21
South Sea	206	03	2024-04-02 07:28	34.3733	128.8283	Chart	100	12.7	2	34.31	2		2	0								TAMGU 21
South Sea	206	03	2024-06-20 15:12	34.3733	128.8283	Chart	0	22.6	2	33.46	2		2	0						7		TAMGU 8
South Sea	206	03	2024-06-20 15:12	34.3733	128.8283	Chart	10	21.2	2	33.46	2		2	0						7		TAMGU 8
South Sea	206	03	2024-06-20 15:12	34.3733	128.8283	Chart	20	18.2	2	33.67	2		2	0						7		TAMGU 8
South Sea	206	03	2024-06-20 15:12	34.3733	128.8283	Chart	30	16.6	2	33.81	2		2	0						7		TAMGU 8
South Sea	206	03	2024-06-20 15:12	34.3733	128.8283	Chart	50	15.0	2	33.94	2		2	0						7		TAMGU 8
South Sea	206	03	2024-06-20 15:12	34.3733	128.8283	Chart	75	15.1	2	34.37	2		2	0						7		TAMGU 8
South Sea	207	01	2024-02-26 10:03	35.0217	129.12	Chart	0	15.2	2	34.52	2		2	0						13		TAMGU 21
South Sea	207	01	2024-02-26 10:03	35.0217	129.12	Chart	10	15.2	2	34.52	2		2	0						13		TAMGU 21
South Sea	207	01	2024-02-26 10:03	35.0217	129.12	Chart	20	15.2	2	34.52	2		2	0						13		TAMGU 21
South Sea	207	01	2024-02-26 10:03	35.0217	129.12	Chart	30	15.2	2	34.52	2		2	0						13		TAMGU 21
South Sea	207	01	2024-02-26 10:03	35.0217	129.12	Chart	50	13.9	2	34.27	2		2	0						13		TAMGU 21
South Sea	207	01	2024-02-26 10:03	35.0217	129.12	Chart	75	13.8	2	34.35	2		2	0						13		TAMGU 21
South Sea	207	01	2024-04-02 15:53	35.0217	129.12	Chart	0	14.3	2	32.48	2		2	0						3		TAMGU 21
South Sea	207	01	2024-04-02 15:53	35.0217	129.12	Chart	10	13.7	2	34.09	2		2	0						3		TAMGU 21
South Sea	207	01	2024-04-02 15:53	35.0217	129.12	Chart	20	14.0	2	34.34	2		2	0						3		TAMGU 21
South Sea	207	01	2024-04-02 15:53	35.0217	129.12	Chart	30	13.6	2	34.25	2		2	0						3		TAMGU 21
South Sea	207	01	2024-04-02 15:53	35.0217	129.12	Chart	50	13.6	2	34.36	2		2	0						3		TAMGU 21
South Sea	207	01	2024-04-02 15:53	35.0217	129.12	Chart	75	13.6	2	34.36	2		2	0						3		TAMGU 21
South Sea	207	01	2024-06-20 19:25	35.0217	129.12	Chart	0	22.1	2	33.56	2		2	0								TAMGU 8
South Sea	207	01	2024-06-20 19:25	35.0217	129.12	Chart	10	18.8	2	33.79	2		2	0								TAMGU 8
South Sea	207	01	2024-06-20 19:25	35.0217	129.12	Chart	20	16.8	2	33.91	2		2	0								TAMGU 8
South Sea	207	01	2024-06-20 19:25	35.0217	129.12	Chart	30	15.1	2	34.21	2		2	0								TAMGU 8
South Sea	207	01	2024-06-20 19:25	35.0217	129.12	Chart	50	14.1	2	34.27	2		2	0								TAMGU 8
South Sea	207	01	2024-06-20 19:25	35.0217	129.12	Chart	75	5.5	2	34.16	2		2	0								TAMGU 8
South Sea	207	02	2024-02-26 09:25	34.96	129.1867	Chart	0	15.5	2	33.74	2		2	0						15		TAMGU 21
South Sea	207	02	2024-02-26 09:25	34.96	129.1867	Chart	10	15.5	2	34.53	2		2	0						15		TAMGU 21
South Sea	207	02	2024-02-26 09:25	34.96	129.1867	Chart	20	15.5	2	34.53	2		2	0						15		TAMGU 21
South Sea	207	02	2024-02-26 09:25	34.96	129.1867	Chart	30	15.5	2	34.53	2		2	0						15		TAMGU 21
South Sea	207	02	2024-02-26 09:25	34.96	129.1867	Chart	50	15.5	2	34.53	2		2	0						15		TAMGU 21
South Sea	207	02	2024-02-26 09:25	34.96	129.1867	Chart	75	15.3	2	34.50	2		2	0						15		TAMGU 21
South Sea	207	02	2024-04-02 15:06	34.96	129.1867	Chart	0	15.8	2	34.50	2		2	0						6		TAMGU 21
South Sea	207	02	2024-04-02 15:06	34.96	129.1867	Chart	10	15.6	2	34.51	2		2	0						6		TAMGU 21
South Sea	207	02	2024-04-02 15:06	34.96	129.1867	Chart	20	15.5	2	34.50	2		2	0						6		TAMGU 21
South Sea	207	02	2024-04-02 15:06	34.96	129.1867	Chart	30	15.4	2	34.50	2		2	0						6		TAMGU 21
South Sea	207	02	2024-04-02 15:06	34.96	129.1867	Chart	50	15.0	2	34.49	2		2	0						6		TAMGU 21
South Sea	207	02	2024-04-02 15:06	34.96	129.1867	Chart	75	14.5	2	34.46	2		2	0						6		TAMGU 21
South Sea	207	02	2024-06-20 18:53	34.96	129.1867	Chart	0	22.5	2	33.32	2		2	0								TAMGU 8
South Sea	207	02	2024-06-20 18:53	34.96	129.1867	Chart	10	18.6	2	33.38	2		2	0								TAMGU 8
South Sea	207	02	2024-06-20 18:53	34.96	129.1867	Chart	20	16.4	2	33.75	2		2	0								TAMGU 8
South Sea	207	02	2024-06-20 18:53	34.96	129.1867	Chart	30	16.8	2	34.27	2		2	0								TAMGU 8
South Sea	207	02	2024-06-20 18:53	34.96	129.1867	Chart	50	15.1	2	34.26	2		2	0								TAMGU 8
South Sea	207	02	2024-06-20 18:53	34.96	129.1867	Chart	75	10.5	2	34.30	2		2	0								TAMGU 8
South Sea	207	03	2024-02-26 07:38	34.8983	129.2567	Chart	0	15.9	2	34.54	2		2	0								TAMGU 21
South Sea	207	03	2024-02-26 07:38	34.8983	129.2567	Chart	10	15.9	2	34.54	2		2	0								TAMGU 21
South Sea	207	03	2024-02-26 07:38	34.8983	129.2567	Chart	20	15.9	2	34.54	2		2	0								TAMGU 21
South Sea	207	03	2024-02-26 07:38	34.8983	129.2567	Chart	30	15.9	2	34.54	2		2	0								TAMGU 21
South Sea	207	03	2024-02-26 07:38	34.8983	129.2567	Chart	50	15.9	2	34.54	2		2	0								TAMGU 21
South Sea	207	03	2024-02-26 07:38	34.8983	129.2567	Chart	75	15.9	2	34.53	2		2	0								TAMGU 21
South Sea	207	03	2024-02-26 07:38	34.8983	129.2567	Chart	100	14.0	2	34.40	2		2	0								TAMGU 21
South Sea	207	03	2024-04-02 13:25	34.8983	129.2567	Chart	0	16.1	2	34.51	2		2	0						19		TAMGU 21
South Sea	207	03	2024-04-02 13:25	34.8983	129.2567	Chart	10	16.0	2	34.51	2		2	0						19		TAMGU 21
South Sea	207	03	2024-04-02 13:25	34.8983	129.2567	Chart	20	15.8	2	34.51	2		2	0						19		TAMGU 21
South Sea	207	03	2024-04-02 13:25	34.8983	129.2567	Chart	30	15.5	2	34.49	2		2	0						19		TAMGU 21
South Sea	207	03	2024-04-02 13:25	34.8983	129.2567	Chart	50	14.9	2	34.44	2		2	0						19		TAMGU 21
South Sea	207	03	2024-04-02 13:25	34.8983	129.2567	Chart	75	14.0	2	34.41	2		2	0						19		TAMGU 21
South Sea	207	03	2024-04-02 13:25	34.8983	129.2567	Chart	100	13.2	2	34.38	2		2	0						19		TAMGU 21
South Sea	207	03	2024-06-20 18:05	34.8983	129.2567	Chart	0	22.3	2	33.18	2		2	0						9		TAMGU 8
South Sea	207	03	2024-06-20 18:05	34.8983	129.2567	Chart	10	20.8	2	33.35	2		2	0						9		TAMGU 8
South Sea	207	03	2024-06-20 18:05	34.8983	129.2567	Chart	20	18.1	2	33.82	2		2	0						9		TAMGU 8
South Sea	207	03	2024-06-20 18:05	34.8983	129.2567	Chart	30	17.1	2	33.92	2		2	0						9		TAMGU 8
South Sea	207	03	2024-06-20 18:05	34.8983	129.2567	Chart	50	16.7	2	34.14	2		2	0						9		TAMGU 8
South Sea	207	03	2024-06-20 18:05	34.8983	129.2567	Chart	75	15.0	2	34.07	2		2	0						9		TAMGU 8
South Sea	207	03	2024-06-20 18:05	34.8983	129.2567	Chart	100	15.2	2	34.38	2		2	0						9		TAMGU 8
East Sea	208	01	2024-03-05 02:29	35.475	129.455	Chart	0	15.3	2	34.50	2		2	0							1,003	TAMGU 3
East Sea	208	01	2024-03-05 02:29	35.475	129.455	Chart	10	15.3	2	34.54	2		2	0							1,003	TAMGU 3
East Sea	208	01	2024-03-05 02:29	35.475	129.455	Chart	20	15.2	2	34.54	2		2	0							1,003	TAMGU 3
East Sea	208	01	2024-03-05 02:29	35.475	129.455	Chart	30	14.4	2	34.50	2		2	0							1,003	TAMGU 3
East Sea	208	01	2024-03-05 02:29	35.475	129.455	Chart	50	13.1	2	34.30	2		2	0							1,003	TAMGU 3
East Sea	208	01	2024-04-19 22:48	35.475	129.455	Chart	0	15.3	2	33.87	2		2	0							979	TAMGU 3
East Sea	208	01	2024-04-19 22:48	35.475	129.455	Chart	10	14.4	2	34.09	2		2	0							979	TAMGU 3
East Sea	208	01	2024-04-19 22:48	35.475	129.455	Chart	20	14.1	2	34.35	2		2	0							979	TAMGU 3
East Sea	208	01	2024-04-19 22:48	35.475	129.455	Chart	30	13.5	2	34.33	2		2	0							979	TAMGU 3
East Sea	208	01	2024-04-19 22:48	35.475	129.455	Chart	50	13.0	2	34.32	2		2	0							979	TAMGU 3
East Sea	208	01	2024-06-20 19:12	35.475	129.455	Chart	0	18.0	2	33.76	2		2	0							1,001	TAMGU 3
East Sea	208	01	2024-06-20 19:12	35.475	129.455	Chart	10	17.3	2	33.86	2		2	0							1,001	TAMGU 3
East Sea	208	01	2024-06-20 19:12	35.475	129.455	Chart	20	15.5	2	34.08	2		2	0							1,001	TAMGU 3
East Sea	208	01	2024-06-20 19:12	35.475	129.455	Chart	30	13.2	2	34.12	2		2	0							1,001	TAMGU 3
East Sea	208	01	2024-06-20 19:12	35.475	129.455	Chart	50	7.8	2	34.23	2		2	0							1,001	TAMGU 3
East Sea	208	02	2024-03-05 01:36	35.405	129.5633	Chart	0	14.5	2	34.45	2		2	0							1,007	TAMGU 3
East Sea	208	02	2024-03-05 01:36	35.405	129.5633	Chart	10	14.5	2	34.50	2		2	0							1,007	TAMGU 3
East Sea	208	02	2024-03-05 01:36	35.405	129.5633	Chart	20	14.5	2	34.50	2		2	0							1,007	TAMGU 3
East Sea	208	02	2024-03-05 01:36	35.405	129.5633	Chart	30	14.3	2	34.49	2		2	0							1,007	TAMGU 3
East Sea	208	02	2024-03-05 01:36	35.405	129.5633	Chart	50	13.9	2	34.44	2		2	0							1,007	TAMGU 3
East Sea	208	02	2024-03-05 01:36	35.405	129.5633	Chart	75	13.0	2	34.32	2		2	0							1,007	TAMGU 3
East Sea	208	02	2024-03-05 01:36	35.405	129.5633	Chart	100	5.7	2	34.19	2		2	0							1,007	TAMGU 3
East Sea	208	02	2024-04-19 22:03	35.405	129.5633	Chart	0	16.5	2	34.42	2		2	0							979	TAMGU 3
East Sea	208	02	2024-04-19 22:03	35.405	129.5633	Chart	10	16.5	2	34.42	2		2	0							979	TAMGU 3
East Sea	208	02	2024-04-19 22:03	35.405	129.5633	Chart	20	15.9	2	34.52	2		2	0							979	TAMGU 3
East Sea	208	02	2024-04-19 22:03	35.405	129.5633	Chart	30	15.6	2	34.50	2		2	0							979	TAMGU 3
East Sea	208	02	2024-04-19 22:03	35.405	129.5633	Chart	50	15.1	2	34.41	2		2	0							979	TAMGU 3
East Sea	208	02	2024-04-19 22:03	35.405	129.5633	Chart	75	14.5	2	34.34	2		2	0							979	TAMGU 3
East Sea	208	02	2024-04-19 22:03	35.405	129.5633	Chart	100	13.4	2	34.33	2		2	0							979	TAMGU 3
East Sea	208	02	2024-06-20 18:31	35.405	129.5633	Chart	0	21.6	2	33.09	2		2	0						13	1,000	TAMGU 3
East Sea	208	02	2024-06-20 18:31	35.405	129.5633	Chart	10	19.3	2	33.02	2		2	0						13	1,000	TAMGU 3
East Sea	208	02	2024-06-20 18:31	35.405	129.5633	Chart	20	17.3	2	33.91	2		2	0						13	1,000	TAMGU 3
